Community,ChimpID,Sex,Age,Date,FocalFollowNum,Hr,Min,FocalPhResp,Activity,FoodPart,Parity,MaleDepOffspring,Oes4,Drum,InPartyPh,AlphaPresent,IndepIndivs,Closest15min,LumpedBlocks,Comments,Core75
waibira,BEN,m,25,20170323,161,9,5,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,8,09:00,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,7,1,NotFeed,NotFeed,NA,NA,NA,0,1,NA,8,09:00,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,12,1,Feed,NotRipeFruit,NA,NA,NA,0,1,NA,8,09:15,off grid,,No
waibira,BEN,m,25,20170323,161,9,15,0,Feed,NotRipeFruit,NA,NA,NA,0,1,NA,8,09:15,off grid,,No
waibira,BEN,m,25,20170323,161,9,23,1,Feed,NotRipeFruit,NA,NA,NA,0,1,NA,8,09:30,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,25,0,Feed,NotRipeFruit,NA,NA,NA,0,0,NA,8,09:30,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,30,0,NotFeed,NotFeed,NA,NA,NA,1,1,NA,8,09:30,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,33,0,NotFeed,NotFeed,NA,NA,NA,1,1,NA,8,09:30,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,9,39,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,3,09:45,35-39;j-m,,Yes
waibira,BEN,m,25,20170323,161,10,8,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,3,10:15,35-39;f-i,closeset time 1000,No
waibira,BEN,m,25,20170323,161,10,47,0,NotFeed,NotFeed,NA,NA,NA,1,1,NA,5,10:45,No Block Found,still no block,NA
waibira,BEN,m,25,20170323,161,10,50,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,5,10:45,No Block Found,still no block,NA
waibira,ALF,m,19,20170327,162,8,49,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,6,08:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,8,52,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,6,08:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,8,55,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,09:00,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,1,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,09:00,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,9,0,Feed,RipeFruit,NA,NA,NA,0,0,1,6,09:15,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,13,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,09:15,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,20,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,09:15,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,22,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:15,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,25,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,27,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,28,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,29,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,31,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,35,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,37,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:30,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,9,40,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,3,09:45,35-39;f-i,closeset time 0930,No
waibira,ALF,m,19,20170327,162,10,51,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,4,10:45,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,10,51,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,5,10:45,35-39;f-i,,No
waibira,ALF,m,19,20170327,162,10,55,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,10,57,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,10,59,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,1,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,3,1,Feed,NotRipeFruit,NA,NA,NA,0,1,1,6,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,6,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,5,11:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,9,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,9,11:15,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,12,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,9,11:15,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,13,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,9,11:15,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,33,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,12,11:30,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,36,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,12,11:30,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,38,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,12,11:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,41,0,NA,NA,NA,NA,NA,0,1,1,12,11:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,45,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,13,11:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,56,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,13,12:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,11,58,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,13,12:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,12,2,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,13,12:00,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,12,25,1,Feed,NotRipeFruit,NA,NA,NA,0,1,1,13,12:30,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,12,35,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,12:30,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,12,47,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,12:45,30-34;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,0,1,Feed,RipeFruit,NA,NA,NA,0,1,0,3,14:00,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,0,0,Feed,RipeFruit,NA,NA,NA,0,0,0,3,14:00,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,0,1,Feed,RipeFruit,NA,NA,NA,0,1,0,3,14:00,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,1,1,Feed,RipeFruit,NA,NA,NA,0,1,0,3,14:00,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,8,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,14:15,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,12,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,4,14:15,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,20,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,7,14:15,25-29;f-i,,Yes
waibira,ALF,m,19,20170327,162,14,26,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,14:30,25-29;b-e,,Yes
waibira,ALF,m,19,20170327,162,14,31,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,5,14:30,25-29;b-e,,Yes
waibira,ALF,m,19,20170327,162,14,32,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,5,14:30,25-29;b-e,,Yes
waibira,ALF,m,19,20170327,162,14,36,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,5,14:30,25-29;b-e,,Yes
waibira,ALF,m,19,20170327,162,14,56,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,10,15:00,No Block Found,still no block,NA
waibira,MOR,m,33,20170328,163,13,50,0,Feed,NotRipeFruit,NA,NA,NA,1,1,1,9,13:45,15-19;3-6,,No
waibira,MOR,m,33,20170328,163,14,5,0,Feed,NotRipeFruit,NA,NA,NA,0,0,1,12,14:00,15-19;3-6,,No
waibira,MOR,m,33,20170328,163,14,8,0,Feed,NotRipeFruit,NA,NA,NA,0,1,1,12,14:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,8,44,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,9,08:45,15-19;b-e,,Yes
waibira,TAL,m,41,20170329,165,8,49,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,9,08:45,15-19;b-e,,Yes
waibira,TAL,m,41,20170329,165,8,51,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,9,08:45,15-19;b-e,,Yes
waibira,TAL,m,41,20170329,165,13,10,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,7,13:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,9,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,7,14:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,13,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,6,14:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,20,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,14:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,22,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,6,14:15,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,24,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,6,14:30,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,27,1,NotFeed,NotFeed,NA,NA,NA,1,1,1,6,14:30,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,29,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,6,14:30,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,34,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,14:30,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,14,42,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,14:45,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,15,2,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,12,15:00,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,15,7,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,12,15:00,15-19;3-6,,No
waibira,TAL,m,41,20170329,165,15,12,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,3,15:15,20-24;3-6,,No
waibira,FID,m,15,20170330,166,7,39,0,NotFeed,NotFeed,NA,NA,NA,1,0,NA,NA,07:45,30-34;a-2,,No
waibira,FID,m,15,20170330,166,7,42,1,NotFeed,NotFeed,NA,NA,NA,1,0,NA,NA,07:45,30-34;a-2,,No
waibira,FID,m,15,20170330,166,7,42,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,NA,07:45,30-34;a-2,,No
waibira,FID,m,15,20170330,166,7,47,1,NotFeed,NotFeed,NA,NA,NA,1,0,0,3,07:45,30-34;a-2,,No
waibira,FID,m,15,20170330,166,7,50,0,NA,NA,NA,NA,NA,1,0,0,4,07:45,30-34;a-2,,No
waibira,FID,m,15,20170330,166,7,54,1,NA,NA,NA,NA,NA,0,1,0,4,08:00,25-29;a-2,,No
waibira,FID,m,15,20170330,166,7,55,0,NA,NA,NA,NA,NA,0,0,0,4,08:00,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,6,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,08:00,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,13,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,8,08:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,15,0,Feed,NotRipeFruit,NA,NA,NA,1,1,0,8,08:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,22,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,08:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,27,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,8,08:30,25-29;a-2,,No
waibira,FID,m,15,20170330,166,8,42,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,8,08:45,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,6,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,8,09:00,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,9,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,8,09:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,13,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,09:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,21,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,09:15,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,23,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,09:30,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,30,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,8,09:30,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,33,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,8,09:30,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,36,0,Feed,NotRipeFruit,NA,NA,NA,1,1,0,8,09:30,25-29;a-2,,No
waibira,FID,m,15,20170330,166,9,43,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,8,09:45,25-29;a-2,,No
waibira,MAS,m,14,20170402,167,7,23,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,07:30,15-19;j-m,,Yes
waibira,MAS,m,14,20170402,167,7,25,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,7,07:30,15-19;j-m,,Yes
waibira,MAS,m,14,20170402,167,7,27,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,7,07:30,15-19;j-m,,Yes
waibira,MAS,m,14,20170402,167,7,31,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,07:30,15-19;j-m,,Yes
waibira,MAS,m,14,20170402,167,7,33,0,Feed,RipeFruit,NA,NA,NA,0,0,0,1,07:30,15-19;j-m,,Yes
waibira,MAS,m,14,20170402,167,7,40,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,07:45,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,7,42,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,1,07:45,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,7,45,0,Feed,RipeFruit,NA,NA,NA,0,1,0,4,07:45,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,7,47,0,Feed,RipeFruit,NA,NA,NA,0,1,0,4,07:45,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,7,54,0,Feed,RipeFruit,NA,NA,NA,1,1,0,4,08:00,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,1,0,Feed,RipeFruit,NA,NA,NA,1,1,0,7,08:00,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,5,0,Feed,RipeFruit,NA,NA,NA,0,1,0,7,08:00,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,8,0,Feed,RipeFruit,NA,NA,NA,0,1,0,7,08:15,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,21,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,12,08:15,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,23,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,12,08:30,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,16,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,08:15,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,29,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,08:30,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,34,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,08:30,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,36,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,08:30,15-19;f-i,,Yes
waibira,MAS,m,14,20170402,167,8,42,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,3,08:45,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,8,47,0,Feed,NA,NA,NA,NA,1,0,0,3,08:45,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,8,56,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,2,09:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,0,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,2,09:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,3,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,09:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,6,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,09:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,18,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,09:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,22,0,Feed,RipeFruit,NA,NA,NA,0,1,1,8,09:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,30,0,NA,NA,NA,NA,NA,0,0,1,8,09:30,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,40,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,09:45,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,51,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,09:45,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,53,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,8,10:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,9,55,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,8,10:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,6,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,2,10:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,8,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,2,10:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,16,0,Feed,NotRipeFruit,NA,NA,NA,1,0,0,2,10:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,20,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,2,10:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,21,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,10:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,26,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,5,10:30,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,36,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,6,10:30,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,10,38,0,Feed,NA,NA,NA,NA,1,0,0,6,10:45,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,11,7,0,Feed,NA,NA,NA,NA,1,0,0,6,11:00,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,11,11,0,Feed,NA,NA,NA,NA,0,0,0,6,11:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,11,20,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,6,11:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,11,22,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,6,11:15,10-14;b-e,,Yes
waibira,MAS,m,14,20170402,167,11,30,0,Feed,NA,NA,NA,NA,0,1,1,9,11:30,10-14;a-2,,No
waibira,TRS,m,34,20170403,168,7,54,0,Feed,RipeFruit,NA,NA,NA,0,0,1,6,08:00,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,4,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,3,08:00,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,17,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,08:15,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,20,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,08:15,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,24,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,08:30,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,31,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,6,08:30,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,33,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,6,08:30,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,35,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,6,08:30,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,48,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,6,08:45,15-19;n-q,,Yes
waibira,TRS,m,34,20170403,168,8,59,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,09:00,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,9,4,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,5,09:00,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,9,13,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,5,09:15,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,9,30,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,5,09:30,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,9,34,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,5,09:30,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,9,38,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,5,09:45,15-19;r-u,,No
waibira,TRS,m,34,20170403,168,12,13,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,12:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,17,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,4,12:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,22,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,12:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,30,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,12:30,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,36,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,12:30,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,42,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,12:45,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,49,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,12:45,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,12,57,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,13:00,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,13,18,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,13:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,13,30,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,3,13:30,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,13,37,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,5,13:30,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,13,47,0,NA,NA,NA,NA,NA,0,1,1,5,13:45,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,13,49,0,NA,NA,NA,NA,NA,0,1,1,5,13:45,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,14,6,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,3,14:00,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,14,17,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,3,14:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,14,21,1,NotFeed,NotFeed,NA,NA,NA,0,0,1,5,14:15,20-24;j-m,,No
waibira,TRS,m,34,20170403,168,14,23,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,5,14:30,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,27,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,5,14:30,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,39,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,5,14:45,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,42,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,14:45,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,45,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,4,14:45,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,47,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,4,14:45,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,14,50,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,14:45,15-19;j-m,,Yes
waibira,TRS,m,34,20170403,168,15,0,1,NotFeed,NotFeed,NA,NA,NA,1,0,0,1,15:00,15-19;f-i,,Yes
waibira,TRS,m,34,20170403,168,15,5,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,15:00,15-19;f-i,,Yes
waibira,TRS,m,34,20170403,168,15,9,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,15:15,15-19;f-i,,Yes
waibira,TRS,m,34,20170403,168,15,10,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,15:15,15-19;f-i,,Yes
waibira,TRS,m,34,20170403,168,15,13,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,6,15:15,15-19;f-i,,Yes
waibira,TRS,m,34,20170403,168,15,29,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,7,15:30,10-14;b-e,,Yes
waibira,TRS,m,34,20170403,168,15,36,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,15:30,10-14;b-e,,Yes
waibira,MUG,m,14,20170404,169,7,41,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,6,07:45,No Block Found,still no block,NA
waibira,MUG,m,14,20170404,169,7,43,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,6,07:45,No Block Found,still no block,NA
waibira,MUG,m,14,20170404,169,7,47,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,6,07:45,No Block Found,still no block,NA
waibira,GER,m,24,20170404,170,9,24,0,Feed,RipeFruit,NA,NA,NA,0,1,1,10,09:30,20-24;3-6,,No
waibira,GER,m,24,20170404,170,9,27,0,Feed,RipeFruit,NA,NA,NA,0,1,1,10,09:30,20-24;3-6,,No
waibira,GER,m,24,20170404,170,9,35,0,Feed,RipeFruit,NA,NA,NA,0,1,1,10,09:30,20-24;3-6,,No
waibira,GER,m,24,20170404,170,9,53,0,Feed,RipeFruit,NA,NA,NA,0,0,1,10,10:00,20-24;3-6,,No
waibira,GER,m,24,20170404,170,10,16,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,5,10:15,20-24;3-6,,No
